# ra dec
ra	dec	dist	vmag	absmag
311.955375	47.831869	179.8561	5.6	-0.675
317.162025	30.205637	115.7407	5.6	0.283
330.2709	0.604715	219.2982	5.6	-1.105
337.283265	9.129034	182.8154	5.6	-0.71
344.098455	41.603876	390.625	5.6	-2.359
347.08779	-28.823697	82.4402	5.6	1.019
351.33093	-56.848985	89.0472	5.6	0.852
351.8187	70.359782	65.3595	5.6	1.523
39.891945	-11.871068	27.0343	5.6	3.44
146.049045	-27.769033	117.7856	5.6	0.245
5.442795	-20.058024	270.2703	5.61	-1.549
30.918705	-4.103516	166.113	5.61	-0.492
48.835155	30.556689	159.7444	5.61	-0.407
59.875545	-12.574425	225.2252	5.61	-1.153
67.278855	-13.04837	465.1163	5.61	-2.728
75.971955	-24.388151	58.1734	5.61	1.786
95.98299	-25.577629	310.559	5.61	-1.851
100.01211	-80.813593	126.9036	5.61	0.093
117.39753	-33.28895	232.5581	5.61	-1.223
126.14589	-3.75124	26.617	5.61	3.484
127.61922	-32.159285	323.6246	5.61	-1.94
140.458635	-55.514686	81.1688	5.61	1.063
145.50147	39.757851	106.4963	5.61	0.473
156.313305	8.784845	314.4654	5.61	-1.878
162.48759	-34.058183	132.4503	5.61	0
194.00202	38.314912	36.9004	5.61	2.775
204.95232	-40.051708	152.207	5.61	-0.302
207.1614	31.190206	87.184	5.61	0.908
213.677865	-41.837495	136.612	5.61	-0.067
221.843985	-25.624267	227.7904	5.61	-1.178
236.68425	-34.682454	117.9245	5.61	0.252
239.740455	36.643773	234.192	5.61	-1.238
243.95751	-57.91235	129.7017	5.61	0.045
247.94679	45.598281	69.3001	5.61	1.406
263.37435	-5.744803	48.1	5.61	2.199
266.78352	17.697014	143.0615	5.61	-0.168
275.23737	29.858925	56.1798	5.61	1.862
330.27228	13.119823	77.2201	5.61	1.171
342.84402	61.69674	72.7273	5.61	1.302
14.68278	-11.379975	98.0392	5.62	0.663
23.6574	-15.676359	59.3824	5.62	1.752
45.59382	4.352884	168.6341	5.62	-0.515
49.593435	-0.930288	67.1592	5.62	1.484
53.0823	84.91104	103.0928	5.62	0.554
59.21697	22.477971	42.337	5.62	2.486
61.094655	-12.792295	117.9245	5.62	0.262
85.610205	65.697649	83.612	5.62	1.009
88.138245	-37.631063	98.7167	5.62	0.648
88.681785	-11.774192	203.252	5.62	-0.92
93.89277	-0.512189	37.1885	5.62	2.768
96.004215	-36.707764	101.5228	5.62	0.587
98.647215	-32.716255	161.2903	5.62	-0.418
101.37996	-30.94898	581.3953	5.62	-3.202
116.142375	-24.674079	793.6508	5.62	-3.878
117.92928	-21.173662	93.7207	5.62	0.761
118.7223	-57.302806	103.4126	5.62	0.547
123.28695	29.656536	209.6436	5.62	-0.987
130.801365	12.680876	284.0909	5.62	-1.647
144.291195	-32.178646	85.7633	5.62	0.953
147.832215	-46.193871	99.108	5.62	0.639
177.7593	-5.333332	91.4077	5.62	0.815
224.133585	-47.879198	169.2047	5.62	-0.522
228.954495	0.372139	46.1467	5.62	2.299
242.95023	36.425094	207.0393	5.62	-0.96
250.417605	-49.651552	671.1409	5.62	-3.514
268.961715	22.464221	133.3333	5.62	-0.005
278.876655	23.60553	144.3001	5.62	-0.176
284.107215	65.258084	96.1538	5.62	0.705
301.150725	32.218598	100000	5.62	-14.38
327.500535	-64.712537	103.6269	5.62	0.543
331.46244	-59.636072	150.6024	5.62	-0.269
335.783025	-45.928488	40	5.62	2.61
346.72341	-38.892293	87.3362	5.62	0.914
25.16511	43.297687	69.5894	5.63	1.417
25.51452	35.245707	84.246	5.63	1.002
26.93502	63.852501	10.0675	5.63	5.615
49.895445	-24.122902	299.4012	5.63	-1.751
91.24317	4.158671	100000	5.63	-14.37
106.02186	-5.323979	380.2281	5.63	-2.27
112.71957	68.465621	137.5516	5.63	-0.062
124.46007	59.571133	91.8274	5.63	0.815
125.00229	-71.505377	128.3697	5.63	0.088
129.798855	65.020907	14.3554	5.63	4.845
131.18766	10.08167	129.7017	5.63	0.065
160.679955	-32.715673	187.2659	5.63	-0.732
173.770425	54.785419	134.5895	5.63	-0.015
187.57269	-23.696419	301.2048	5.63	-1.764
196.726035	-35.862033	76.8049	5.63	1.203
204.3012	-61.691856	35.727	5.63	2.865
205.25979	22.495768	102.9866	5.63	0.566
222.58221	82.511944	43.29	5.63	2.448
224.09586	49.628449	25.1067	5.63	3.631
238.875345	-26.265993	125.1564	5.63	0.143
241.90641	9.891743	99.0099	5.63	0.652
248.14869	5.52122	118.3432	5.63	0.264
256.38441	-0.89207	342.4658	5.63	-2.043
262.730715	31.158139	120.919	5.63	0.218
277.11297	-38.995671	126.1034	5.63	0.126
277.549425	-18.728794	90.1713	5.63	0.855
285.61533	-24.846826	78.9889	5.63	1.142
286.241115	31.744072	189.7533	5.63	-0.761
298.32807	-3.114464	80.1282	5.63	1.111
306.892755	38.440332	81.4332	5.63	1.076
316.14438	5.502862	235.8491	5.63	-1.233
320.75205	-22.669048	237.5297	5.63	-1.249
326.80818	2.686124	174.5201	5.63	-0.579
351.812355	-58.47611	96.3391	5.63	0.711
353.659185	33.497328	88.968	5.63	0.884
256.33071	54.469093	23.2558	5.63	3.797
11.41293	74.988073	93.0233	5.64	0.797
16.272315	14.946133	54.5852	5.64	1.955
30.913905	25.935471	48.7092	5.64	2.202
32.837835	8.569805	40.7166	5.64	2.591
39.157965	12.447639	34.7343	5.64	2.936
46.598685	13.18725	96.0615	5.64	0.727
64.59666	21.579297	54.0541	5.64	1.976
65.85441	16.77726	49.9002	5.64	2.149
72.78891	48.740685	97.1817	5.64	0.702
80.094225	62.653711	628.9308	5.64	-3.353
81.11871	-16.975781	68.2594	5.64	1.469
105.27477	-25.215634	312.5	5.64	-1.834
109.064475	-46.774533	230.4147	5.64	-1.173
113.33151	-19.412525	83.612	5.64	1.029
115.70064	-26.351326	96.8054	5.64	0.711
135.49161	-0.482673	150.3759	5.64	-0.246
145.88859	29.974473	49.0196	5.64	2.188
152.73276	-8.418462	145.1379	5.64	-0.169
173.200395	-40.436194	171.2329	5.64	-0.528
173.80545	-47.37258	221.2389	5.64	-1.084
174.31611	-75.896544	41.511	5.64	2.549
196.467795	45.26855	132.626	5.64	0.027
198.630345	11.331656	146.6276	5.64	-0.191
224.90397	39.265333	51.4933	5.64	2.081
232.064205	-16.716484	240.3846	5.64	-1.265
235.08897	-73.446685	239.2344	5.64	-1.254
251.177475	-40.839675	163.6661	5.64	-0.43
255.026175	-54.597179	51.8135	5.64	2.068
276.41166	8.032006	241.5459	5.64	-1.275
283.5552	27.909528	111.3586	5.64	0.406
294.006885	-24.719081	90.2527	5.64	0.863
295.1805	-0.621233	107.9914	5.64	0.473
305.97159	-42.422868	95.511	5.64	0.74
317.950995	59.98661	100000	5.64	-14.36
321.5952	-37.829429	80.8407	5.64	1.102
337.507545	32.572638	110.4972	5.64	0.423
349.239885	-62.001198	20.5381	5.64	4.077
33.19809	-2.393637	39.6983	5.65	2.656
39.42417	-3.396175	92.5069	5.65	0.819
57.51846	44.967856	114.6789	5.65	0.353
74.755695	-16.376027	40.4694	5.65	2.614
84.2874	-80.469122	18.315	5.65	4.336
90.204915	-51.216319	65.189	5.65	1.579
91.08444	-32.17243	308.642	5.65	-1.797
103.3284	-19.032763	95.511	5.65	0.75
111.74784	-23.086023	383.1418	5.65	-2.267
120.307875	4.879824	94.4287	5.65	0.774
146.598375	1.785586	80.5802	5.65	1.119
163.57407	-13.758036	151.0574	5.65	-0.246
191.59392	9.539684	45.1467	5.65	2.377
192.109455	-27.597384	98.2318	5.65	0.689
201.459855	-70.627248	136.0544	5.65	-0.019
202.304175	10.81831	98.2318	5.65	0.689
224.66358	-27.657314	113.1222	5.65	0.382
225.46131	-83.227646	120.7729	5.65	0.24
226.195665	-83.038311	598.8024	5.65	-3.236
230.021445	51.958515	67.659	5.65	1.498
230.452605	-48.317628	14.8126	5.65	4.797
230.793975	-60.657176	40.3388	5.65	2.621
234.41325	69.283344	235.2941	5.65	-1.208
261.422325	60.048398	96.8992	5.65	0.718
263.3451	19.256677	37.6506	5.65	2.771
277.437345	77.547068	125.3133	5.65	0.16
288.82233	21.232118	91.8274	5.65	0.835
289.11162	14.544616	125.6281	5.65	0.155
300.084315	-33.703452	21.2495	5.65	4.013
303.579255	-52.44577	210.084	5.65	-0.962
330.28848	8.257164	165.8375	5.65	-0.448
350.314575	-26.986769	101.3171	5.65	0.622
4.03689	-31.446394	152.207	5.66	-0.252
11.10918	47.863984	191.2046	5.66	-0.747
24.365835	-84.769593	116.6861	5.66	0.325
32.16909	58.423601	100000	5.66	-14.34
56.290575	24.83926	125.4705	5.66	0.167
56.4969	45.681899	229.3578	5.66	-1.143
58.00095	6.534907	238.6635	5.66	-1.229
70.35048	48.300881	90.9091	5.66	0.867
70.788735	-30.765557	196.8504	5.66	-0.811
80.30286	29.569884	88.574	5.66	0.923
101.662575	-10.10736	165.5629	5.66	-0.435
114.01623	-14.492771	389.1051	5.66	-2.29
114.131835	46.180288	168.6341	5.66	-0.475
122.289615	-48.684413	280.8989	5.66	-1.583
122.36889	-16.248922	518.1347	5.66	-2.912
122.39013	-56.085384	120.7729	5.66	0.25
129.59256	53.401539	81.6993	5.66	1.099
142.302675	-20.749127	364.9635	5.66	-2.151
154.771245	-64.676258	80.3213	5.66	1.136
155.069655	-47.69909	515.4639	5.66	-2.901
162.796005	56.58225	109.529	5.66	0.462
182.96325	25.87028	271.7391	5.66	-1.511
185.83995	-24.840669	101.5228	5.66	0.627
208.80063	-52.160822	108.2251	5.66	0.488
247.445505	-14.550879	91.3242	5.66	0.857
258.06753	-39.506949	62.9327	5.66	1.666
262.956585	28.407499	82.0345	5.66	1.09
291.73533	-29.743225	69.9301	5.66	1.437
294.263925	-18.231052	121.8027	5.66	0.232
308.098725	-9.853384	24.4021	5.66	3.723
312.86766	28.250505	369.0037	5.66	-2.175
324.633075	5.771742	54.7046	5.66	1.97
325.542135	1.285253	342.4658	5.66	-2.013
339.714435	-33.081347	129.8701	5.66	0.092
345.024105	-25.16418	210.5263	5.66	-0.957
352.25397	-63.110656	118.4834	5.66	0.292
354.414825	-13.060243	81.9001	5.66	1.094
2.014545	-33.529326	94.9668	5.67	0.782
7.60863	-48.21491	43.0849	5.67	2.498
17.5782	42.081475	52.2739	5.67	2.079
33.8691	-67.746366	149.7006	5.67	-0.206
46.883115	-78.989244	82.85	5.67	1.079
53.14488	-50.378646	95.7854	5.67	0.764
60.44223	9.998017	175.1313	5.67	-0.547
64.49664	-80.214033	129.8701	5.67	0.102
68.534445	5.568616	148.5884	5.67	-0.19
77.678775	46.96207	48.6855	5.67	2.233
83.38179	18.540231	476.1905	5.67	-2.719
83.754195	-6.00927	826.4463	5.67	-3.916
91.242435	5.41997	401.6064	5.67	-2.349
95.017605	14.651127	181.8182	5.67	-0.628
126.084555	-80.914202	75.8725	5.67	1.27
126.22992	-23.153745	173.0104	5.67	-0.52
130.146915	-45.191103	295.858	5.67	-1.685
133.14426	32.474157	64.4745	5.67	1.623
146.597205	11.810043	156.9859	5.67	-0.309
158.758995	8.650425	131.406	5.67	0.077
166.130145	-47.679103	87.6424	5.67	0.956
220.255815	-36.134858	189.7533	5.67	-0.721
227.099085	26.301152	158.7302	5.67	-0.333
243.06684	-28.417305	93.0233	5.67	0.827
245.946555	61.696461	155.2795	5.67	-0.286
247.063215	-58.599795	411.5226	5.67	-2.402
272.47506	3.119827	46.9263	5.67	2.313
278.34639	-38.725985	298.5075	5.67	-1.705
284.187765	57.814851	84.674	5.67	1.031
294.32247	16.462802	147.2754	5.67	-0.171
301.09647	-0.709309	127.8772	5.67	0.136
312.910215	-62.429335	76.3359	5.67	1.256
317.34078	-73.172968	19.7668	5.67	4.19
321.141675	26.17456	68.6342	5.67	1.487
1.17456	67.166445	92.6784	5.68	0.845
32.656635	19.500338	171.2329	5.68	-0.488
52.4955	-78.35185	98.3284	5.68	0.717
55.578945	19.700254	165.2893	5.68	-0.411
73.198995	42.586626	138.8889	5.68	-0.033
80.382675	-0.416491	307.6923	5.68	-1.761
102.60624	13.413177	540.5405	5.68	-2.984
102.99996	23.601718	141.844	5.68	-0.079
107.17647	-70.497087	49.6524	5.68	2.2
114.575865	-48.601436	961.5385	5.68	-4.235
128.02068	-53.21192	229.8851	5.68	-1.128
134.396655	15.581281	46.1255	5.68	2.36
144.250875	-25.296759	95.511	5.68	0.78
150.703965	21.949258	289.0173	5.68	-1.625
177.613665	-62.649381	100000	5.68	-14.32
186.89631	55.712724	127.8772	5.68	0.146
187.43016	20.896109	84.0336	5.68	1.058
189.593355	1.854662	151.0574	5.68	-0.216
206.648595	54.432679	89.0472	5.68	0.932
221.37585	0.717271	151.2859	5.68	-0.219
222.32811	-24.25147	310.559	5.68	-1.781
222.422145	48.720804	68.5871	5.68	1.499
229.602105	20.572778	109.2896	5.68	0.487
259.702185	28.822968	97.0874	5.68	0.744
263.414115	16.317553	92.9368	5.68	0.839
267.6183	-53.612406	303.0303	5.68	-1.727
280.964985	31.926613	50.3018	5.68	2.172
283.500375	-21.359845	502.5126	5.68	-2.826
297.65553	40.599759	649.3506	5.68	-3.382
299.793915	23.101281	49.1159	5.68	2.224
306.418875	21.409642	145.7726	5.68	-0.138
309.748005	30.334265	108.5776	5.68	0.501
310.48542	41.716875	335.5705	5.68	-1.949
313.957515	47.417656	100000	5.68	-14.32
320.5017	49.388848	100.9082	5.68	0.66
341.928195	-14.056428	97.371	5.68	0.738
345.281445	-50.950028	149.7006	5.68	-0.196
346.9389	49.295776	34.3407	5.68	3.001
347.433915	59.332692	534.7594	5.68	-2.961
347.67765	17.594372	155.521	5.68	-0.279
354.09702	2.102222	30.9789	5.68	3.225
8.099085	6.955463	80.9717	5.69	1.148
15.01482	44.713243	119.0476	5.69	0.311
23.35713	58.327334	675.6757	5.69	-3.459
24.035415	-29.907317	69.3481	5.69	1.485
29.038905	37.25183	96.9932	5.69	0.756
44.900715	-25.274133	32.6158	5.69	3.123
64.22313	61.849989	136.7989	5.69	0.01
80.92629	-0.159818	268.8172	5.69	-1.457
81.78447	30.208603	440.5286	5.69	-2.53
97.99296	-58.753835	232.0186	5.69	-1.138
105.33918	70.808296	156.0062	5.69	-0.276
107.429265	-25.231034	564.9718	5.69	-3.07
114.17097	-19.702338	518.1347	5.69	-2.882
114.183	-48.830167	142.0455	5.69	-0.072
118.078665	-14.846175	334.4482	5.69	-1.932
166.48986	-27.287853	212.3142	5.69	-0.945
184.031445	40.66018	236.4066	5.69	-1.178
200.423505	2.087243	67.7048	5.69	1.537
201.73383	-41.497562	598.8024	5.69	-3.196
203.149605	-28.692768	71.582	5.69	1.416
211.333545	-76.796752	113.1222	5.69	0.422
242.11698	8.53431	247.5248	5.69	-1.278
255.242235	22.632095	952.381	5.69	-4.204
260.439	53.420428	191.2046	5.69	-0.717
261.004485	-62.864153	444.4444	5.69	-2.549
263.67705	-32.581662	100000	5.69	-14.31
267.1032	20.565441	79.4913	5.69	1.188
269.98419	45.501378	175.4386	5.69	-0.531
277.483065	-47.220546	198.0198	5.69	-0.794
281.680515	-10.125048	100000	5.69	-14.31
284.02551	18.10541	92.2509	5.69	0.865
285.32232	26.291411	199.2032	5.69	-0.806
300.49416	-13.637217	90.9918	5.69	0.895
305.298	63.980122	215.0538	5.69	-0.973
309.68328	13.315125	617.284	5.69	-3.262
315.115365	19.329581	160.5136	5.69	-0.338
316.504755	-30.12512	92.4214	5.69	0.861
325.856865	38.283589	84.1751	5.69	1.064
328.405755	19.668437	72.3066	5.69	1.394
331.39446	28.963981	106.383	5.69	0.556
0.62376	8.485463	36.9004	5.7	2.865
1.579155	-49.075191	25.7136	5.7	3.649
11.930085	-18.061339	108.9325	5.7	0.514
18.70488	-0.973795	42.9185	5.7	2.537
25.449825	-60.789339	111.4827	5.7	0.464
